category_id,views,likes,dislikes,comment_count,likeratio,dislikeratio,commentratio
1,90929,442,88,174,0.0048609354551353255,0.0009677880544160828,0.0019135809257772548
1,108408,1336,74,201,0.012323813740683344,0.0006826064497085086,0.0018541067079920301
1,90929,442,88,174,0.0048609354551353255,0.0009677880544160828,0.0019135809257772548
1,108408,1336,74,201,0.012323813740683344,0.0006826064497085086,0.0018541067079920301
1,90929,442,88,174,0.0048609354551353255,0.0009677880544160828,0.0019135809257772548
1,108408,1336,74,201,0.012323813740683344,0.0006826064497085086,0.0018541067079920301
1,90929,442,88,174,0.0048609354551353255,0.0009677880544160828,0.0019135809257772548
1,108408,1336,74,201,0.012323813740683344,0.0006826064497085086,0.0018541067079920301
1,343253,8871,105,1258,0.025843911051032332,0.0003058968166337949,0.003664935193574419
1,135238,565,44,57,0.0041778198435351,0.0003253523417974238,0.0004214791700557536
1,191091,271,195,257,0.0014181724937333525,0.0010204562224280578,0.0013449089700718509
1,17161,244,6,289,0.014218285647689531,0.0003496299749431851,0.016840510459763418
1,25912,434,37,46,0.01674899660389009,0.0014279098487187402,0.0017752392713800554
1,41086,725,10,153,0.017645913449836927,0.00024339190965292314,0.0037238962176897243
1,109651,253,80,146,0.0023073204986730628,0.000729587509461838,0.0013314972047678544
1,147480,1285,27,163,0.008713045836723624,0.00018307567127746132,0.0011052346080824519
1,343253,8871,105,1258,0.025843911051032332,0.0003058968166337949,0.003664935193574419
1,135238,565,44,57,0.0041778198435351,0.0003253523417974238,0.0004214791700557536
1,191091,271,195,257,0.0014181724937333525,0.0010204562224280578,0.0013449089700718509
1,17161,244,6,289,0.014218285647689531,0.0003496299749431851,0.016840510459763418
1,25912,434,37,46,0.01674899660389009,0.0014279098487187402,0.0017752392713800554
1,120191,802,19,162,0.0066727125991130785,0.00015808171992911282,0.0013478546646587515
1,108868,6965,78,1058,0.0639765587684168,0.0007164639747216813,0.009718190836609472
1,360254,1303,106,153,0.0036168925258289984,0.00029423684400450785,0.0004247003503083936
1,573216,12082,164,1729,0.02107756936303244,0.0002861050633618043,0.0030163149667839
1,4583,0,0,2,0.0,0.0,0.0004363953742090334
1,120191,802,19,162,0.0066727125991130785,0.00015808171992911282,0.0013478546646587515
1,63863,1331,75,752,0.02084148881198816,0.001174388926295351,0.011775206300988052
1,4880,18,9,6,0.003688524590163935,0.0018442622950819675,0.0012295081967213116
1,133803,2628,40,0,0.01964081522835811,0.0002989469593357399,0.0
1,3257,35,6,8,0.010746085354620816,0.0018421860607921398,0.0024562480810561872
1,49916,415,5,76,0.008313967465341774,0.00010016828271496115,0.0015225578972674091
1,12824,73,7,1,0.005692451653150343,0.0005458515283842794,7.797878976918278e-05
1,29768,63,27,14,0.0021163665681268483,0.0009070142434829348,0.0004703036818059661
1,1322914,12097,789,1312,0.009144207408796037,0.0005964106510324933,0.000991750030614235
1,77345,0,0,160,0.0,0.0,0.002068653435904066
1,20094,84,2,30,0.0041803523439832785,9.953219866626854e-05,0.0014929829799940279
1,63863,1331,75,752,0.02084148881198816,0.001174388926295351,0.011775206300988052
1,4880,18,9,6,0.003688524590163935,0.0018442622950819675,0.0012295081967213116
1,133803,2628,40,0,0.01964081522835811,0.0002989469593357399,0.0
1,3257,35,6,8,0.010746085354620816,0.0018421860607921398,0.0024562480810561872
1,49916,416,5,76,0.008334001121884767,0.00010016828271496115,0.0015225578972674091
1,1005518,4588,260,836,0.004562822346293154,0.00025857319312036183,0.0008314122671100867
1,451267,3020,67,651,0.006692268656914864,0.00014847086093155494,0.0014426049323349591
1,7916,63,3,46,0.00795856493178373,0.0003789792824658919,0.005811015664477008
1,17509,174,3,7,0.00993774630190188,0.00017134045348106688,0.0003997943914558227
1,5820,8,8,9,0.0013745704467353953,0.0013745704467353953,0.0015463917525773195
1,169365,2034,204,1040,0.012009565140377293,0.0012044991586219113,0.006140583945915626
1,372572,2135,92,547,0.005730435996263809,0.0002469321366071525,0.0014681725948273085
1,3924,52,2,7,0.013251783893985729,0.0005096839959225281,0.001783893985728848
1,36482,137,11,7,0.0037552765747491923,0.0003015185570966504,0.0001918754454251412
1,7246,62,3,16,0.008556444935136628,0.0004140215291195142,0.0022081148219707425
1,165799,11606,387,2695,0.0700004221979626,0.002334151593194169,0.016254621559840532
1,110346,541,34,78,0.004902760408170663,0.00030812172620665906,0.0007068674895329238
1,1111993,4873,277,774,0.004382221830533106,0.00024910228751439984,0.000696047547061897
1,524829,3381,78,627,0.0064420982834408926,0.00014861983617521136,0.0011946748369468913
1,165799,11606,387,2695,0.0700004221979626,0.002334151593194169,0.016254621559840532
1,32034,0,0,154,0.0,0.0,0.00480739214584504
1,6354,87,1,31,0.013692162417374882,0.00015738117721120554,0.004878816493547372
1,7760,0,0,61,0.0,0.0,0.007860824742268041
1,24122,59,26,10,0.0024459000082911863,0.0010778542409418787,0.0004145593234391841
1,39713,2131,24,505,0.05366001057588195,0.0006043361116007353,0.012716239014932138
1,358100,14158,632,3208,0.03953644233454343,0.001764870148003351,0.008958391510751187
1,20875,15,38,6,0.000718562874251497,0.0018203592814371255,0.0002874251497005988
1,6242,31,2,3,0.004966356936879204,0.00032041012495994867,0.00048061518743992317
1,7994,66,1,2,0.00825619214410808,0.00012509382036527395,0.0002501876407305479
1,32034,0,0,154,0.0,0.0,0.00480739214584504
1,6354,87,1,31,0.013692162417374882,0.00015738117721120554,0.004878816493547372
1,7760,0,0,61,0.0,0.0,0.007860824742268041
1,1948452,122068,2258,13775,0.06264870779470061,0.0011588686813942554,0.007069714830029172
