category_id,views,likes,dislikes,comment_count,likeratio,dislikeratio,commentratio
1,18055,110,2,89,0.006092495153697037,0.00011077263915812793,0.004929382442536693
1,338582,716,48,558,0.0021147019038224124,0.00014176772539591591,0.0016480498077275224
1,280873,1319,54,936,0.004696072602208116,0.0001922577107803171,0.003332466986858829
1,26676,383,3,118,0.014357474883790671,0.00011246063877642824,0.0044234517918728435
1,215525,1698,79,535,0.007878436376290453,0.0003665468043150447,0.0024823106368170745
1,78134,3126,28,615,0.0400081910563903,0.00035835871707579287,0.007871093250057594
1,73676,276,11,279,0.0037461317118193172,0.00014930235083337857,0.003786850534773875
1,104088,6835,17,295,0.06566559065406195,0.0001633233417877181,0.002834140342786873
1,1096327,33966,798,882,0.030981632304960108,0.0007278850197067116,0.0008045044954653128
1,69885,731,15,185,0.010460041496744652,0.000214638334406525,0.0026472061243471416
1,49147,434,6,137,0.008830650904429568,0.0001220827313976438,0.0027875557002462
1,535876,2485,315,712,0.004637266830386134,0.0005878225559644394,0.0013286655868148599
1,108020,317,50,27,0.002934641733012405,0.0004628772449546381,0.00024995371227550455
1,156292,685,38,110,0.004382821897473959,0.0002431346454073145,0.0007038108156527525
1,71545,141,16,52,0.0019707876161856176,0.0002236354741770913,0.0007268152910755468
1,150411,506,16,167,0.003364115656434702,0.00010637519862244118,0.0011102911356217298
1,28555,67,3,8,0.002346349150761688,0.00010506040973559796,0.00028016109262826125
1,140662,169,23,37,0.0012014616598654932,0.0001635125335911618,0.0002630419018640429
1,255058,1541,59,275,0.006041763049972947,0.0002313199350735911,0.0010781861380548738
1,57766,118,5,54,0.002042724093757574,8.65561056676938e-05,0.0009348059412110929
1,163241,511,29,345,0.00313034102952077,0.00017765144785930004,0.0021134396383261558
1,31055,134,4,102,0.004314925132828852,0.00012880373530832395,0.003284495250362261
1,162013,655,25,130,0.004042885447464092,0.0001543086048650417,0.0008024047452982169
1,369080,790,50,584,0.002140457353419313,0.00013547198439362742,0.0015823127777175679
1,155521,9829,23,363,0.06320046810398595,0.00014788999556330013,0.002334089929977302
1,258397,1786,88,568,0.006911844951760276,0.00034056122942603825,0.0021981679353862468
1,81550,293,13,294,0.003592887798896383,0.0001594114040465972,0.003605150214592274
1,30908,405,3,129,0.013103403649540572,9.70622492558561e-05,0.004173676718001812
1,84466,3226,30,630,0.03819288234319134,0.000355172495441953,0.007458622404281012
1,37486,325,6,53,0.008669903430614096,0.0001600597556421064,0.0014138611748386065
1,329086,1517,63,1029,0.0046097372723239525,0.00019143931981305802,0.003126842223613281
1,1651358,41670,1410,1545,0.0252337772911749,0.0008538427161160693,0.0009355936144676078
1,175093,196,32,50,0.0011194051161382806,0.000182760018961352,0.0002855625296271125
1,25994,166,7,175,0.006386089097484035,0.0002692929137493268,0.006732322843733169
1,213565,811,33,156,0.0037974387188912037,0.00015451970126191092,0.0007304567696017607
1,92389,2140,51,867,0.02316293065191744,0.0005520137678727987,0.009384234053837578
1,62383,81,9,20,0.0012984306621996375,0.00014427007357773752,0.0003206001635060834
1,278210,1626,61,287,0.0058445059487437535,0.0002192588332554545,0.0010315948384314007
