likes,dislikes,views,comment_count,category_id
1.8,0.0,48.12,0.37,10
22.27,0.34,263.48,2.56,10
18.72,0.14,225.48,1.82,10
197.68,2.43,1812.85,14.67,10
3549.32,28.86,21919.88,411.43,10
1282.53,114.39,20431.01,158.0,10
17.84,0.11,912.08,1.12,10
341.06,6.21,8592.16,53.34,10
1.8,0.0,48.12,0.37,10
354.97,2.44,4774.64,47.0,10
49.28,0.7,733.03,3.86,10
104.58,0.55,838.06,8.87,10
4453.51,72.54,39713.47,499.91,10
0.99,0.01,25.2,0.05,10
354.64,6.62,9735.23,56.0,10
21.27,0.2,385.17,1.94,10
8.99,0.14,110.13,0.32,10
1.42,0.04,50.55,0.18,10
6.53,0.0,129.27,0.41,10
5.6,0.04,72.17,0.48,10
3.25,0.15,104.34,0.07,10
19.12,1.39,617.94,4.19,10
6.81,0.55,197.03,1.41,10
0.59,0.02,49.62,0.15,10
21.27,0.2,385.17,1.94,10
8.99,0.14,110.13,0.32,10
1.42,0.04,50.55,0.18,10
42.38,0.71,588.52,2.41,10
4.76,0.05,85.5,0.55,10
18.67,0.63,1191.44,2.01,10
6.36,0.12,175.81,0.46,10
245.64,1.31,3432.04,22.7,10
9.6,0.37,591.49,4.62,10
23.26,0.6,525.41,1.23,10
12.2,0.04,133.07,0.5,10
1081.35,7.77,10340.83,109.84,10
11.91,0.04,170.12,0.75,10
5.0,0.03,90.81,0.27,10
42.38,0.71,588.52,2.41,10
4.76,0.05,85.5,0.55,10
18.67,0.63,1191.44,2.01,10
6.36,0.12,175.81,0.46,10
245.65,1.31,3432.04,22.7,10
95.21,0.89,1842.18,8.75,10
66.95,4.88,1275.75,9.8,10
4028.4,90.21,30087.4,350.06,10
7.02,0.12,170.4,0.94,10
5.04,0.02,59.34,0.48,10
27.73,1.06,2241.25,2.88,10
1821.45,5.65,11237.25,142.69,10
0.63,0.01,31.15,0.01,10
47.16,0.82,748.93,2.75,10
95.21,0.89,1842.18,8.75,10
66.95,4.88,1275.75,9.8,10
879.68,16.45,9302.17,55.78,10
0.84,0.01,37.84,0.03,10
17.42,0.27,496.26,2.22,10
15.89,0.19,458.03,4.71,10
75.93,12.34,1441.43,11.79,10
21.16,0.16,680.55,1.0,10
0.0,0.0,200.78,0.0,10
69.72,0.47,1236.87,7.35,10
1.59,0.09,113.52,0.12,10
879.68,16.45,9302.17,55.78,10
0.84,0.01,37.84,0.03,10
24.66,1.15,524.26,5.01,10
1.83,0.11,67.91,0.28,10
62.77,0.5,1459.2,2.95,10
4.95,0.11,204.33,0.28,10
18.17,1.52,592.39,2.89,10
67.78,0.69,1265.73,4.68,10
24.66,1.15,524.26,5.01,10
1.83,0.11,67.91,0.28,10
62.77,0.5,1459.2,2.95,10
4.95,0.11,204.33,0.28,10
18.17,1.52,592.39,2.89,10
31.78,1.71,944.54,6.66,10
4.1,0.12,195.31,0.2,10
13.16,0.13,144.44,0.77,10
5.36,0.0,55.2,0.37,10
129.61,0.58,1229.94,11.13,10
31.78,1.71,944.54,6.66,10
4.1,0.12,195.31,0.2,10
13.16,0.13,144.44,0.77,10
9837.24,442.59,148207.46,975.04,10
90.06,0.34,927.56,9.45,10
155.1,0.42,1854.79,21.73,10
6964.83,53.56,65776.4,1005.43,10
2323.59,4.86,14782.2,184.23,10
0.0,0.0,89.41,0.0,10
9837.28,442.59,148207.46,975.04,10
90.06,0.34,927.56,9.45,10
12494.14,649.43,242623.31,1212.43,10
111.94,0.48,1818.38,11.31,10
179.16,0.68,2948.35,23.99,10
8064.88,71.38,135376.42,1284.41,10
2459.49,5.43,17293.19,189.08,10
0.0,0.0,156.08,0.0,10
12494.17,649.43,242623.31,1212.43,10
111.94,0.48,1818.38,11.31,10
9.07,0.22,557.61,0.94,10
19.1,0.58,421.29,0.76,10
0.0,0.0,33.92,0.0,10
0.28,0.02,45.57,0.02,10
55.34,0.22,668.01,4.48,10
280.06,2.11,2503.06,32.01,10
126.58,1.07,2101.6,9.97,10
4.92,0.09,253.5,1.01,10
4.17,0.06,298.41,0.28,10
1.55,0.02,198.94,0.27,10
629.9,8.86,8286.07,27.53,10
9.07,0.22,557.61,0.94,10
19.1,0.58,421.29,0.76,10
0.0,0.0,33.92,0.0,10
0.28,0.02,45.57,0.02,10
183.12,3.89,5376.21,17.3,10
2.02,0.16,202.03,0.15,10
55.45,0.21,751.26,4.57,10
13.9,0.1,256.56,0.99,10
124.62,0.94,2990.38,17.58,10
15.42,0.14,438.2,1.22,10
1283.81,19.13,17945.34,77.62,10
73.0,1.66,2228.78,5.04,10
7.14,0.05,107.25,0.45,10
1.6,0.04,91.53,0.03,10
1587.84,19.53,47536.67,53.51,10
183.12,3.89,5376.21,17.3,10
20.29,0.57,472.97,3.81,10
36.85,0.99,1113.14,2.52,10
0.12,0.13,88.07,0.01,10
3.3,0.01,45.41,0.32,10
1.62,0.11,113.79,0.33,10
98.86,1.27,1404.39,15.49,10
6.35,0.05,143.99,0.46,10
20.29,0.57,472.97,3.81,10
36.85,0.99,1113.14,2.52,10
0.12,0.13,88.07,0.01,10
3.3,0.01,45.41,0.32,10
1.62,0.11,113.79,0.33,10
289.39,1.09,2202.52,25.25,10
22.66,0.49,629.87,1.83,10
14.93,1.63,508.86,2.91,10
1751.92,27.06,21144.93,198.54,10
1.23,0.1,317.22,0.17,10
37.41,4.17,11164.46,11.06,10
10.02,0.08,268.7,0.96,10
27.12,1.05,913.01,5.06,10
289.39,1.09,2202.52,25.25,10
22.66,0.49,629.87,1.83,10
14.93,1.63,508.86,2.91,10
35.05,0.8,566.78,3.11,10
23.21,1.68,463.78,3.46,10
131.71,0.56,1089.17,7.52,10
15.06,3.73,466.65,2.26,10
142.01,0.58,1497.71,13.78,10
3.44,0.35,299.45,1.06,10
0.12,0.19,92.36,0.01,10
5.67,0.11,492.14,1.5,10
4329.01,116.71,76629.27,376.19,10
4359.91,131.26,39748.4,559.64,10
35.05,0.8,566.78,3.11,10
23.21,1.68,463.78,3.46,10
131.71,0.56,1089.17,7.52,10
15.06,3.73,466.65,2.26,10
142.02,0.58,1497.71,13.78,10
3.44,0.35,299.45,1.06,10
60.57,0.33,1013.71,7.96,10
11.62,0.14,191.17,0.79,10
13.06,0.07,118.11,1.93,10
3.83,0.05,63.63,0.17,10
1.89,1.71,663.65,2.07,10
71.05,3.37,1978.18,5.72,10
2.36,0.03,134.14,0.12,10
36.17,3.16,1389.05,4.84,10
2.08,0.02,141.82,0.19,10
10.22,0.2,245.1,0.82,10
60.57,0.33,1013.71,7.96,10
11.62,0.14,191.17,0.79,10
13.06,0.07,118.11,1.93,10
3.83,0.05,63.8,0.17,10
1.89,1.71,663.65,2.07,10
38.01,0.22,894.35,3.13,10
12.43,0.58,663.76,5.08,10
87.58,0.83,2292.17,10.09,10
108.0,0.6,944.93,17.51,10
7.3,0.32,277.55,0.31,10
12.61,0.11,333.62,1.28,10
16.81,0.5,547.73,1.39,10
38.01,0.22,894.35,3.13,10
12.43,0.58,663.76,5.08,10
87.58,0.83,2292.17,10.09,10
108.0,0.6,944.93,17.51,10
7.3,0.32,277.55,0.31,10
12.61,0.11,333.62,1.28,10
16.81,0.5,547.73,1.39,10
7.99,0.19,298.82,0.31,10
11.19,0.09,435.97,0.82,10
0.0,0.0,1750.86,0.0,10
0.7,0.1,172.21,0.12,10
43.78,0.66,929.99,3.57,10
249.7,0.79,1642.66,15.51,10
12.52,0.9,215.11,1.56,10
44.88,0.18,820.19,2.08,10
1.41,0.06,69.23,0.12,10
0.81,0.01,70.53,0.04,10
0.16,0.11,102.38,0.15,10
225.58,0.33,1420.67,16.99,10
7.99,0.19,298.82,0.31,10
11.19,0.09,435.97,0.82,10
0.0,0.0,1750.86,0.0,10
0.7,0.1,172.21,0.12,10
43.79,0.65,929.99,3.57,10
0.0,0.0,16488.86,5.48,10
26.09,1.31,1685.85,2.08,10
1376.54,18.72,14969.9,84.87,10
25.29,0.27,683.22,3.18,10
40.09,4.92,825.07,7.12,10
4.03,0.25,419.94,0.16,10
4.34,0.26,316.31,1.08,10
11.89,0.23,374.5,4.16,10
0.0,0.0,16488.86,5.48,10
26.09,1.31,1685.85,2.08,10
1376.55,18.72,14969.9,84.87,10
25.29,0.27,683.22,3.18,10
40.09,4.92,825.07,7.12,10
88.31,0.89,1238.25,9.49,10
217.63,0.78,1520.05,11.12,10
13.4,0.42,416.52,2.72,10
9.78,0.01,188.65,0.78,10
436.55,0.52,2007.42,38.78,10
27.31,0.68,1558.95,0.27,10
88.31,0.89,1238.25,9.49,10
217.63,0.78,1520.05,11.12,10
13.4,0.42,416.52,2.72,10
5.03,0.51,817.25,1.72,10
2.19,0.09,74.28,0.56,10
204.3,0.72,1474.17,8.36,10
18.51,0.44,509.97,0.45,10
614.06,1.19,3686.32,41.52,10
4.06,0.04,523.53,1.02,10
114.07,1.55,2231.13,11.37,10
5.03,0.51,817.25,1.72,10
2.19,0.09,74.28,0.56,10
204.3,0.72,1474.17,8.36,10
17.57,0.51,508.01,5.02,10
99.1,0.52,1385.78,12.21,10
22.14,2.16,732.94,8.38,10
7.93,0.02,62.15,0.39,10
17.57,0.51,508.01,5.02,10
99.1,0.52,1385.78,12.21,10
22.14,2.16,732.94,8.38,10
7.93,0.02,62.15,0.39,10
25.22,0.35,566.94,3.29,10
58.12,0.28,708.96,3.38,10
6.18,0.17,227.54,0.58,10
25.23,0.35,566.94,3.29,10
58.12,0.28,708.96,3.38,10
6.18,0.17,227.54,0.58,10
0.0,0.0,764.72,0.0,10
1699.11,8.61,13647.66,146.39,10
24.42,0.64,647.37,1.59,10
11.21,0.66,643.96,4.76,10
29.24,0.48,1560.3,1.99,10
42.56,0.94,1631.3,5.61,10
20.6,1.17,1833.15,0.0,10
0.92,0.06,87.37,0.05,10
0.0,0.0,764.72,0.0,10
1699.13,8.61,13647.66,146.39,10
24.42,0.64,647.37,1.59,10
11.21,0.66,643.96,4.76,10
15.97,0.38,514.06,1.54,10
2.72,0.12,72.95,0.3,10
3.13,0.04,72.75,0.26,10
81.61,0.63,1745.81,12.89,10
4.97,0.13,527.14,1.41,10
35.05,2.06,963.21,6.89,10
115.91,0.41,747.02,6.87,10
0.0,0.0,1339.72,0.0,10
15.97,0.38,514.06,1.54,10
2.72,0.12,72.95,0.3,10
37.84,6.01,3363.11,23.52,10
270.27,1.23,2828.45,25.22,10
8.3,0.16,138.88,0.65,10
13.79,0.22,203.39,0.0,10
13.54,0.07,268.86,1.45,10
10.11,0.13,208.64,0.97,10
5.87,0.38,502.45,1.94,10
2.26,0.01,93.38,0.03,10
648.93,16.8,10684.01,33.82,10
37.84,6.01,3363.11,23.52,10
270.27,1.23,2828.45,25.22,10
11.79,0.31,383.08,1.09,10
13.71,0.26,268.97,2.37,10
1.56,0.05,28.88,0.1,10
60.93,0.57,948.26,2.33,10
0.0,0.0,302.64,0.0,10
11.79,0.31,383.08,1.09,10
13.71,0.26,268.97,2.37,10
1.56,0.05,28.88,0.1,10
60.93,0.57,948.26,2.33,10
1496.79,52.51,14669.24,141.48,10
57.17,0.55,1420.14,3.25,10
37.04,0.66,530.1,3.87,10
15.71,0.33,392.44,0.0,10
31.9,3.62,1194.01,4.55,10
51.53,1.13,1117.66,10.92,10
34.66,0.82,748.81,4.47,10
3.59,0.21,171.34,0.23,10
1496.79,52.51,14669.24,141.48,10
57.17,0.55,1420.14,3.25,10
37.04,0.66,530.1,3.87,10
15.71,0.33,392.44,0.0,10
31.9,3.62,1194.01,4.55,10
122.55,2.25,4073.95,28.04,10
1139.82,43.07,12638.85,75.37,10
7.74,0.28,378.0,1.86,10
19.96,0.1,341.64,1.11,10
770.73,3.62,4799.65,71.95,10
10.94,0.09,153.99,1.41,10
1508.22,24.08,16032.39,93.19,10
61.68,1.53,1738.27,6.15,10
21.65,0.06,370.1,1.51,10
10.05,0.09,194.48,0.83,10
122.55,2.25,4074.07,28.04,10
1139.83,43.07,12638.85,75.37,10
7.74,0.28,378.01,1.86,10
19.96,0.1,341.64,1.11,10
770.73,3.62,4799.65,71.95,10
10.94,0.09,153.99,1.41,10
1508.23,24.08,16032.39,93.19,10
47.31,0.86,1017.4,5.32,10
26.24,0.16,404.64,2.39,10
655.23,3.44,6340.47,53.98,10
21.89,0.3,146.66,1.79,10
908.9,28.41,10630.71,50.26,10
1.06,0.0,43.8,0.0,10
22.78,0.34,927.5,2.59,10
263.13,1.21,4434.3,13.69,10
73.02,1.19,1188.1,8.38,10
84.38,0.22,501.2,5.42,10
1.68,0.07,50.51,0.2,10
0.94,0.14,110.21,0.05,10
47.31,0.86,1017.4,5.32,10
26.24,0.16,404.64,2.39,10
655.24,3.44,6340.47,53.98,10
21.89,0.3,146.66,1.79,10
908.9,28.41,10630.71,50.26,10
16.49,0.19,662.27,3.61,10
40.25,0.21,448.75,4.96,10
797.33,23.85,10570.98,59.3,10
26.24,0.36,448.33,4.25,10
15.38,0.19,377.54,1.59,10
6.51,0.04,66.92,0.91,10
3403.6,56.66,30866.15,340.3,10
14.37,0.38,715.93,7.27,10
3.69,0.1,103.63,0.24,10
0.0,0.0,602.58,0.0,10
59.33,1.82,1235.01,12.74,10
881.98,26.35,11267.67,69.24,10
15730.5,81.13,75189.9,1802.62,10
29.45,0.27,554.92,2.48,10
60.8,0.57,1170.17,7.09,10
2.16,0.14,804.37,0.07,10
1288.79,11.51,13159.45,88.16,10
59.33,1.82,1235.01,12.74,10
881.98,26.35,11267.67,69.24,10
15730.53,81.13,75189.9,1802.67,10
33.71,1.49,1188.1,2.17,10
682.27,8.84,14407.37,150.18,10
6.48,0.03,102.92,0.15,10
4.26,0.01,33.0,0.18,10
1.37,0.07,88.98,0.04,10
11.45,0.11,654.26,3.52,10
82.1,3.79,2600.72,18.66,10
12.16,1.11,605.75,0.47,10
23.76,0.05,281.82,3.49,10
0.0,0.0,96.66,0.0,10
0.0,0.0,35982.2,0.0,10
5.02,0.37,2066.02,2.25,10
371.9,4.55,9848.94,45.48,10
121.13,0.76,2203.91,10.5,10
39.3,0.32,580.26,4.64,10
20.76,0.3,981.92,1.55,10
1168.42,15.63,12807.43,72.47,10
23.02,1.92,1175.36,0.76,10
0.0,0.0,35982.2,0.0,10
5.02,0.37,2066.02,2.25,10
371.9,4.55,9848.94,45.48,10
121.13,0.76,2203.91,10.5,10
39.3,0.32,580.26,4.64,10
20.76,0.3,981.92,1.55,10
581.71,32.49,17150.47,49.8,10
0.0,0.0,111370.71,0.02,10
325.64,0.57,1916.8,38.9,10
131.37,0.84,3254.46,9.55,10
17.95,1.35,807.9,0.6,10
5.66,0.51,2746.78,2.72,10
301.17,1.01,2377.83,31.03,10
13.26,0.14,249.19,1.53,10
581.71,32.49,17150.47,49.8,10
0.0,0.0,111370.71,0.02,10
325.64,0.57,1916.8,38.9,10
0.0,0.0,60.8,0.0,10
24.74,2.36,1411.87,0.53,10
0.0,0.0,240047.79,0.03,10
109.97,0.96,3600.67,21.2,10
16.13,0.27,323.41,0.0,10
1042.7,22.61,11006.69,54.52,10
1.34,0.1,25.55,0.06,10
0.64,0.56,222.56,0.21,10
44.44,0.31,357.92,2.53,10
1.35,0.11,328.91,0.26,10
2.91,0.03,112.04,0.12,10
3.36,0.29,96.21,0.45,10
0.68,0.04,72.46,0.04,10
14.02,1.34,757.2,0.46,10
140.64,4.81,6845.96,7.72,10
0.0,0.0,200.03,0.0,10
1068.76,22.17,12268.53,86.63,10
10.05,0.09,123.27,1.28,10
73.14,0.78,1354.19,2.25,10
21.15,1.9,1278.29,0.44,10
14.14,0.06,209.19,1.42,10
1360.8,3.59,11789.27,151.06,10
4.25,0.46,234.32,0.71,10
1636.38,5.15,11015.35,165.04,10
1210.24,17.31,12027.12,116.48,10
714.8,1.2,3807.54,46.72,10
19.61,0.4,562.95,0.0,10
132.79,0.67,2407.81,7.74,10
12.27,0.06,174.4,0.78,10
69.7,2.16,1364.28,12.03,10
0.27,0.1,100.49,0.02,10
15.74,0.43,698.84,7.37,10
507.27,10.19,10108.42,34.85,10
218.5,0.97,1828.63,19.77,10
572.03,0.86,3387.11,35.25,10
4.04,0.03,62.43,0.37,10
0.4,0.04,48.95,0.11,10
1640.43,6.01,16131.33,184.94,10
0.22,0.42,447.62,0.0,10
4.55,0.03,41.31,0.7,10
10.49,0.15,208.05,0.34,10
745.33,5.75,6212.53,50.0,10
28.83,0.3,1155.22,1.86,10
0.22,0.04,42.52,0.01,10
0.18,0.02,27.2,0.02,10
0.45,0.0,50.85,0.04,10
4.4,0.02,229.68,0.12,10
6.81,0.01,101.68,0.66,10
15.67,3.66,543.11,7.13,10
1.52,0.04,42.65,0.04,10
1.65,0.02,51.6,0.05,10
1982.73,52.28,30188.46,195.4,10
13866.73,407.15,158737.73,1416.24,10
0.0,0.0,831.49,0.0,10
1019.81,11.53,10236.61,52.18,10
73.5,1.89,3046.75,10.85,10
13.04,0.13,368.37,0.89,10
3517.02,253.33,69787.53,239.14,10
11.22,0.25,205.11,1.55,10
12.49,0.26,431.93,4.38,10
98.52,0.3,705.09,9.68,10
1982.75,52.28,30188.46,195.4,10
13866.76,407.15,158737.73,1416.24,10
0.0,0.0,831.49,0.0,10
1019.81,11.53,10236.61,52.18,10
