likes,dislikes,views,comment_count,category_id
373.43,6.82,6031.26,75.04,10.0
513.99,10.32,14910.09,54.55,10.0
1213.26,103.98,46820.88,205.7,10.0
355.63,8.85,8328.76,16.18,10.0
1400.09,36.82,50243.83,158.52,10.0
31.72,0.72,21145.76,1.52,10.0
2567.86,40.35,63692.63,140.54,10.0
552.24,17.31,46781.84,63.37,10.0
1708.62,53.71,162868.04,126.83,10.0
3396.95,67.53,129683.72,195.3,10.0
251.93,1.72,7295.96,7.56,10.0
8378.47,157.93,427002.73,389.92,10.0
387.9,7.39,6479.02,77.48,10.0
527.66,10.81,15469.25,55.79,10.0
1229.74,106.48,48494.91,208.11,10.0
363.84,9.08,8697.74,16.56,10.0
1452.98,37.95,52277.61,164.83,10.0
32.81,0.76,21211.36,1.55,10.0
2580.07,40.73,65796.54,141.23,10.0
556.51,17.43,47406.29,63.98,10.0
1715.08,54.28,163815.51,127.36,10.0
3405.95,67.89,130567.13,195.82,10.0
252.13,1.72,7314.76,7.56,10.0
8517.38,161.44,445392.22,394.13,10.0
13.65,0.32,25753.51,2.75,10.0
397.71,7.82,6762.08,79.02,10.0
541.05,11.39,16211.82,57.03,10.0
1245.44,108.35,50008.04,210.7,10.0
370.01,9.23,9028.15,17.16,10.0
1489.98,38.7,53864.49,168.06,10.0
33.89,0.76,21270.54,1.58,10.0
2589.61,41.02,67730.35,141.71,10.0
559.81,17.58,47976.73,64.29,10.0
1726.01,54.7,165209.61,127.74,10.0
3415.26,68.1,131408.27,196.64,10.0
252.29,1.72,7334.54,7.56,10.0
8641.96,164.78,462848.33,397.23,10.0
766.3,36.89,22697.11,172.43,10.0
69.27,4.09,6425.14,8.97,10.0
20.3,0.32,33090.25,4.28,10.0
403.56,8.04,6938.67,80.55,10.0
554.19,11.98,16957.32,58.52,10.0
1255.67,109.56,50928.18,212.19,10.0
374.69,9.45,9282.9,17.43,10.0
1512.74,39.21,54878.61,170.4,10.0
34.88,0.76,21326.57,1.59,10.0
2597.23,41.13,69371.72,142.0,10.0
562.61,17.74,48384.91,64.41,10.0
1735.06,54.97,166517.26,128.14,10.0
3423.34,68.38,132060.88,196.92,10.0
253.03,1.73,7394.87,7.66,10.0
8753.65,168.0,480449.38,401.41,10.0
1661.65,92.13,70213.55,320.01,10.0
1513.48,102.74,99886.08,331.31,10.0
117.13,10.15,13731.53,15.29,10.0
23.29,0.32,41058.09,5.19,10.0
410.9,8.2,7125.26,82.22,10.0
569.49,12.3,17966.38,59.48,10.0
1264.44,110.34,51660.48,213.76,10.0
379.69,9.54,9542.06,17.41,10.0
1551.43,39.97,56368.84,176.05,10.0
35.73,0.78,21408.29,1.58,10.0
2611.75,41.34,71380.78,142.56,10.0
567.03,17.86,48945.15,64.73,10.0
3433.73,68.56,132883.64,197.98,10.0
253.51,1.73,7432.63,7.67,10.0
8955.63,172.44,504888.71,409.39,10.0
1798.21,127.07,138161.8,385.72,10.0
1836.37,103.83,85211.89,346.31,10.0
128.0,11.43,16209.74,16.4,10.0
24.1,0.32,46078.07,5.23,10.0
414.64,8.28,7218.21,83.0,10.0
572.19,12.38,18210.04,59.75,10.0
1268.11,110.67,52030.57,215.27,10.0
382.53,9.64,9696.26,17.65,10.0
1569.23,40.29,57269.95,178.4,10.0
36.15,0.8,21435.69,1.6,10.0
2617.11,41.41,72584.12,142.9,10.0
568.85,17.91,49229.49,64.85,10.0
3439.72,68.66,133409.19,198.47,10.0
253.72,1.73,7451.39,7.68,10.0
9045.0,174.58,518345.17,411.99,10.0
83.52,7.11,9808.3,10.11,10.0
462.44,8.33,6855.79,89.41,10.0
376.39,5.19,5927.35,45.22,10.0
2003.16,143.47,167122.48,416.4,10.0
1966.84,113.94,97302.43,366.81,10.0
135.61,12.44,18127.53,17.73,10.0
24.84,0.45,51217.51,5.34,10.0
575.41,12.48,18411.23,60.05,10.0
1272.6,111.02,52392.43,215.92,10.0
385.75,9.72,9874.14,17.76,10.0
1591.53,40.66,58228.63,180.56,10.0
36.42,0.8,21460.16,1.62,10.0
2624.31,41.48,73995.33,143.3,10.0
571.51,17.96,49530.03,65.07,10.0
3447.01,68.71,134019.91,198.7,10.0
253.84,1.73,7468.05,7.68,10.0
9143.17,177.16,534148.05,415.74,10.0
172.79,19.26,22064.82,23.25,10.0
609.72,13.37,10731.87,117.59,10.0
420.77,6.6,7419.01,48.36,10.0
2115.22,151.53,177418.54,433.59,10.0
2042.28,119.8,105928.28,376.55,10.0
140.41,12.94,19560.44,18.04,10.0
25.34,0.51,51338.86,5.42,10.0
578.06,12.56,18598.6,60.2,10.0
1282.92,111.46,53147.07,217.5,10.0
388.98,9.76,10035.75,17.77,10.0
1607.78,41.0,59067.49,182.67,10.0
2631.5,41.57,75545.53,143.6,10.0
573.55,18.0,49764.92,65.15,10.0
3453.43,68.88,134591.61,198.88,10.0
253.97,1.73,7482.82,7.68,10.0
9223.55,180.37,548639.12,417.74,10.0
3073.54,66.07,23384.02,876.91,10.0
261.94,28.95,39180.26,33.13,10.0
722.2,17.63,14162.67,134.85,10.0
451.55,7.74,8548.4,51.87,10.0
2210.56,158.32,187540.1,448.01,10.0
2116.32,126.63,116852.98,385.38,10.0
145.77,13.49,20770.18,18.6,10.0
25.83,0.58,51441.8,5.54,10.0
581.88,12.65,18845.66,60.61,10.0
1292.68,111.9,53741.05,218.46,10.0
396.04,9.94,10343.77,17.75,10.0
1627.51,41.61,60078.74,185.15,10.0
2642.33,41.88,77942.24,144.63,10.0
576.5,18.14,50185.56,65.19,10.0
3463.13,69.09,135510.03,199.13,10.0
254.24,1.73,7507.92,7.69,10.0
3256.38,72.23,26355.06,932.58,10.0
276.41,30.51,42387.81,34.91,10.0
741.18,18.23,14887.4,139.02,10.0
458.33,8.0,8870.74,52.83,10.0
2225.72,159.74,189684.33,450.12,10.0
2129.85,128.2,119385.15,387.22,10.0
146.87,13.63,21017.25,18.56,10.0
25.96,0.6,51471.18,5.55,10.0
582.66,12.72,18907.69,60.75,10.0
1294.81,112.0,53896.29,218.52,10.0
397.6,9.96,10432.29,17.81,10.0
1630.97,41.62,60310.76,185.39,10.0
2645.46,41.92,78776.79,145.04,10.0
576.96,18.18,50267.59,65.21,10.0
3465.86,69.13,135760.77,199.26,10.0
254.34,1.73,7517.68,7.69,10.0
3551.73,79.96,30786.14,1009.48,10.0
300.35,32.46,47957.16,37.22,10.0
772.99,19.44,16078.9,144.84,10.0
468.46,8.37,9433.27,54.03,10.0
2252.72,161.63,193792.43,455.26,10.0
2153.32,131.22,123677.11,389.6,10.0
148.64,13.77,21423.11,18.72,10.0
26.2,0.62,51553.54,5.57,10.0
584.2,12.8,19027.92,61.01,10.0
1299.07,112.26,54160.9,218.87,10.0
400.42,9.99,10574.1,17.82,10.0
1638.12,41.77,60631.94,186.16,10.0
2650.74,42.07,80043.95,145.32,10.0
1920.37,28.19,55904.3,130.3,10.0
579.04,18.22,50510.93,65.22,10.0
3471.0,69.23,136195.34,199.77,10.0
3739.83,85.06,33878.32,1055.94,10.0
317.45,33.82,52139.18,38.54,10.0
789.63,19.97,16786.02,147.6,10.0
474.82,8.7,9756.98,54.52,10.0
2271.03,163.17,196430.1,458.65,10.0
2171.79,133.12,126883.15,392.0,10.0
149.91,13.83,21735.19,18.86,10.0
26.42,0.66,51581.92,5.58,10.0
586.02,12.87,19131.95,61.19,10.0
1306.02,112.62,54568.38,219.74,10.0
403.24,10.06,10750.57,17.98,10.0
1644.49,41.9,60953.0,186.65,10.0
2655.83,42.22,81439.49,145.63,10.0
1925.68,28.31,56291.47,130.65,10.0
580.55,18.27,50732.63,65.41,10.0
963.91,55.08,44273.81,127.26,10.0
552.81,36.57,18841.44,73.53,10.0
726.2,19.85,21428.91,113.49,10.0
3871.56,88.82,36474.41,1088.49,10.0
331.1,35.03,55872.18,40.07,10.0
801.25,20.41,17320.15,149.09,10.0
481.29,8.89,10041.81,54.83,10.0
2286.7,164.2,198647.79,463.18,10.0
2184.67,134.57,129760.87,393.93,10.0
150.97,13.93,21991.49,19.12,10.0
26.5,0.66,51606.25,5.67,10.0
587.4,12.92,19211.67,61.49,10.0
406.13,10.1,10915.28,18.05,10.0
2662.67,42.37,83005.84,146.17,10.0
1929.57,28.46,56608.13,130.88,10.0
40.35,4.95,983.78,4.86,10.0
0.89,0.08,72.65,0.22,10.0
0.22,0.01,48.5,0.01,10.0
163.52,2.24,7043.63,8.41,10.0
109.15,19.15,3410.74,13.13,10.0
22.29,0.36,938.29,4.69,10.0
1.36,0.14,551.4,0.46,10.0
169.46,24.38,5490.44,16.26,10.0
23.76,0.38,1206.97,4.92,10.0
1.54,0.15,1001.2,0.48,10.0
59.06,4.44,2987.44,15.02,10.0
286.77,35.4,9529.66,24.97,10.0
24.48,0.39,1309.5,5.03,10.0
64.11,4.99,3627.75,17.5,10.0
391.21,48.82,13844.36,30.29,10.0
25.04,0.39,1368.37,5.05,10.0
39.25,2.21,8319.68,7.69,10.0
0.04,0.01,122.12,0.03,10.0
67.63,5.42,4154.73,18.17,10.0
423.76,56.65,15791.88,35.43,10.0
101.03,6.29,19922.82,19.71,10.0
86.04,5.99,7418.59,28.47,10.0
0.05,0.02,129.53,0.04,10.0
70.14,5.79,4516.75,18.33,10.0
439.97,60.27,16947.08,36.08,10.0
148.73,9.02,28238.69,26.25,10.0
89.09,6.33,7898.72,29.17,10.0
0.07,0.02,136.59,0.05,10.0
162.97,10.03,31380.88,27.06,10.0
90.52,6.49,8167.4,30.38,10.0
166.73,10.33,32412.57,27.12,10.0
91.64,6.64,8363.05,31.33,10.0
169.37,10.67,33184.92,27.46,10.0
172.09,10.82,33935.69,27.78,10.0
183.77,4.68,3570.52,20.57,10.0
174.65,10.99,34603.8,27.94,10.0
214.68,7.15,5132.77,22.82,10.0
0.44,0.07,45.24,0.09,10.0
210.5,5.32,7051.69,57.84,10.0
227.66,7.84,5878.87,25.07,10.0
267.1,8.38,11498.06,71.67,10.0
233.33,7.95,6097.32,25.01,10.0
4.52,0.12,177.46,0.51,10.0
29.17,3.66,3004.07,9.57,10.0
282.15,9.39,12739.84,74.49,10.0
237.0,8.1,6230.07,24.9,10.0
4.7,0.13,258.39,0.53,10.0
218.07,4.02,3645.37,14.06,10.0
43.2,5.35,4401.54,12.92,10.0
290.62,9.77,13508.02,76.42,10.0
239.91,8.2,6331.03,25.82,10.0
311.36,6.3,6406.2,20.42,10.0
58.16,7.44,6204.41,18.95,10.0
292.08,9.85,13948.43,77.64,10.0
400.29,8.52,9570.77,26.23,10.0
77.4,10.0,8300.01,22.16,10.0
295.49,10.17,14306.59,78.22,10.0
458.66,10.12,12025.65,29.82,10.0
90.38,11.76,9930.22,25.14,10.0
298.51,10.32,14573.07,79.18,10.0
0.21,0.0,46.31,0.06,10.0
475.63,10.56,12912.61,30.47,10.0
99.84,13.27,11086.18,26.39,10.0
0.21,0.01,47.42,0.06,10.0
491.79,11.03,13557.13,31.45,10.0
0.23,0.01,48.06,0.06,10.0
500.58,11.25,13899.24,32.06,10.0
1.74,0.42,201.88,0.31,10.0
0.23,0.01,48.42,0.06,10.0
3.23,1.06,539.78,0.91,10.0
3.35,1.11,618.76,0.94,10.0
3.43,1.14,672.13,0.73,10.0
3.52,1.14,707.61,0.74,10.0
0.7,0.07,100.2,0.01,10.0
3.56,1.14,732.13,0.74,10.0
0.78,0.08,138.32,0.02,10.0
3.91,0.48,221.95,0.4,10.0
4.36,0.55,283.08,0.49,10.0
211.02,2.9,7018.21,22.99,10.0
388.75,4.54,14808.82,44.62,10.0
5.65,0.66,579.15,1.78,10.0
688.61,6.53,22432.63,78.73,10.0
5.94,0.74,808.38,1.91,10.0
832.99,7.59,26011.43,93.33,10.0
6.08,0.78,860.34,1.92,10.0
913.42,8.45,28435.79,100.73,10.0
6.21,0.8,881.43,1.93,10.0
970.3,9.28,30441.39,105.91,10.0
3.86,0.33,304.84,0.62,10.0
0.0,0.0,2319.47,6.97,10.0
7.25,1.4,902.06,1.51,10.0
0.0,0.0,4022.76,9.6,10.0
10.17,2.3,1345.03,2.17,10.0
0.0,0.0,4557.72,7.56,10.0
5.55,0.72,305.5,1.0,10.0
11.37,2.69,1574.34,2.48,10.0
0.0,0.0,4663.98,7.8,10.0
6.68,0.88,393.49,1.16,10.0
11.62,2.76,1630.42,2.51,10.0
0.0,0.0,4710.27,7.87,10.0
6.72,0.88,401.49,1.17,10.0
11.65,2.76,1646.93,2.53,10.0
0.0,0.0,4744.58,7.89,10.0
6.72,0.88,406.13,1.18,10.0
11.67,2.78,1660.06,2.54,10.0
0.0,0.0,4779.76,7.77,10.0
6.75,0.88,412.42,1.18,10.0
11.75,2.8,1666.49,2.54,10.0
0.0,0.0,4816.19,7.74,10.0
6.76,0.88,416.07,1.18,10.0
11.79,2.81,1672.09,2.54,10.0
0.0,0.0,4847.43,7.89,10.0
6.78,0.88,417.4,1.18,10.0
11.81,2.82,1684.47,2.56,10.0
1.63,0.3,622.53,0.79,10.0
0.0,0.0,4855.34,7.84,10.0
6.79,0.88,417.99,1.18,10.0
11.81,2.82,1688.63,2.55,10.0
110.72,0.93,3212.45,9.18,10.0
92.11,3.11,2295.7,11.52,10.0
1.81,0.32,839.07,0.93,10.0
113.79,0.99,3434.91,9.14,10.0
92.65,3.15,2320.84,11.57,10.0
1.95,0.32,955.09,1.06,10.0
115.73,1.05,3568.6,9.19,10.0
92.96,3.17,2336.4,11.57,10.0
2.08,0.37,1010.82,1.13,10.0
34.46,1.58,3040.17,19.25,10.0
117.54,1.09,3696.93,9.29,10.0
93.34,3.17,2350.25,11.52,10.0
3.6,0.53,905.56,0.19,10.0
38.36,1.87,3805.3,20.34,10.0
118.76,1.11,3789.01,9.37,10.0
93.51,3.17,2360.36,11.53,10.0
61.13,1.92,9075.16,4.41,10.0
9.07,0.33,385.85,0.76,10.0
3.64,0.54,939.03,0.2,10.0
0.15,0.0,64.91,0.08,10.0
80.29,2.41,10685.79,5.6,10.0
9.29,0.33,442.16,0.74,10.0
0.15,0.0,65.7,0.08,10.0
107.95,2.87,11983.79,7.96,10.0
19.88,1.11,801.02,3.3,10.0
5.03,1.27,495.36,0.2,10.0
0.35,0.14,104.77,0.0,10.0
4.8,0.63,474.3,2.47,10.0
16.69,0.73,967.74,5.86,10.0
20.51,1.16,859.94,3.37,10.0
0.35,0.14,117.36,0.0,10.0
5.23,1.32,530.92,0.22,10.0
4.89,0.21,835.25,0.41,10.0
5.11,0.72,555.74,2.91,10.0
117.21,3.71,4102.8,29.57,10.0
79.11,1.63,2350.77,51.22,10.0
17.66,0.84,1121.91,6.25,10.0
20.78,1.18,884.87,3.38,10.0
0.37,0.14,128.72,0.0,10.0
5.29,1.36,549.15,0.26,10.0
5.74,0.38,1012.08,0.48,10.0
5.33,0.74,616.52,3.01,10.0
141.62,5.07,5665.79,35.34,10.0
83.07,1.78,2558.13,53.44,10.0
18.14,0.93,1199.38,6.33,10.0
20.97,1.18,904.75,3.4,10.0
0.37,0.14,133.32,0.0,10.0
6.47,0.51,1179.73,0.56,10.0
5.36,1.36,563.17,0.28,10.0
147.27,5.41,6063.12,36.46,10.0
85.99,1.86,2673.39,54.58,10.0
18.51,0.96,1258.06,6.35,10.0
21.13,1.19,921.61,3.5,10.0
0.38,0.14,134.58,0.0,10.0
240.08,9.06,43618.81,22.37,10.0
151.09,5.6,6319.45,39.78,10.0
0.04,0.03,28.6,0.03,10.0
2.2,0.16,327.49,0.19,10.0
87.23,1.9,2726.98,55.44,10.0
271.66,10.6,48223.69,24.54,10.0
0.04,0.04,32.15,0.04,10.0
153.59,5.72,6503.66,40.47,10.0
2.25,0.18,344.43,0.19,10.0
88.33,1.94,2776.51,55.92,10.0
279.08,11.24,50056.25,25.27,10.0
155.09,5.79,6618.98,40.69,10.0
0.04,0.04,33.12,0.04,10.0
2.3,0.19,355.73,0.19,10.0
282.95,11.75,51061.57,25.51,10.0
156.18,5.84,6725.13,40.94,10.0
0.04,0.04,33.62,0.04,10.0
4.8,0.38,290.17,0.86,10.0
285.82,11.96,51792.55,25.59,10.0
6.67,0.57,578.43,1.3,10.0
7.43,0.64,700.04,1.36,10.0
7.9,0.67,779.96,1.18,10.0
8.46,0.7,914.24,1.26,10.0
9.12,0.73,1058.01,1.31,10.0
223.31,11.44,9381.91,83.16,10.0
9.42,0.75,2751.8,1.4,10.0
15.3,0.69,2060.06,2.12,10.0
237.4,12.68,10574.23,87.55,10.0
0.39,0.0,101.86,0.0,10.0
1.0,0.13,5234.81,0.09,10.0
19.28,1.25,640.02,1.83,10.0
26.1,1.52,6292.56,3.85,10.0
243.94,13.05,11167.71,89.6,10.0
1.53,0.25,8086.13,0.31,10.0
0.39,0.0,102.7,0.0,10.0
41.93,2.39,1767.12,3.52,10.0
30.21,1.68,10240.44,3.91,10.0
250.53,13.54,11657.66,92.07,10.0
2.3,0.34,13145.67,0.4,10.0
0.39,0.0,103.45,0.0,10.0
29.09,5.38,12045.94,3.63,10.0
36.71,1.06,7787.02,4.0,10.0
2.43,6.0,12172.01,1.05,10.0
3.79,0.41,334.47,0.62,10.0
52.79,2.92,3162.84,4.69,10.0
11.2,0.77,1796.1,1.34,10.0
39.39,2.05,21590.89,4.78,10.0
257.45,14.21,12260.15,93.51,10.0
42.23,96.81,18651.48,29.59,10.0
121.25,4.92,99579.89,11.21,10.0
6.7,16.79,19463.67,2.41,10.0
7.49,0.83,1618.46,1.1,10.0
57.14,3.07,7200.5,5.0,10.0
16.52,1.36,4992.48,0.62,10.0
47.16,2.44,34189.85,5.73,10.0
262.42,14.66,12795.82,95.59,10.0
51.82,117.93,22062.13,36.13,10.0
137.37,5.55,109365.49,12.28,10.0
8.61,19.06,64420.78,3.56,10.0
8.15,0.88,1873.44,1.22,10.0
58.27,3.13,7911.4,5.3,10.0
17.15,1.43,6002.3,0.05,10.0
50.0,2.62,46874.13,6.1,10.0
208.29,13.52,9394.95,65.45,10.0
54.06,121.65,22665.83,26.42,10.0
142.96,5.69,110045.18,12.03,10.0
9.59,20.06,96849.5,1.77,10.0
8.55,0.94,1962.33,1.33,10.0
59.26,3.19,8201.78,5.36,10.0
17.27,1.49,6074.67,0.02,10.0
51.55,2.81,63456.13,6.36,10.0
154.89,1.82,2175.82,16.08,10.0
220.93,14.5,10582.21,68.54,10.0
55.03,122.9,22940.97,25.95,10.0
146.35,5.8,110463.95,12.28,10.0
10.28,20.91,134490.22,1.41,10.0
8.76,1.0,2009.76,0.92,10.0
60.68,3.27,8425.94,5.54,10.0
175.56,2.03,2655.19,17.16,10.0
228.15,15.14,11232.8,65.19,10.0
148.88,5.97,110756.29,12.65,10.0
68.11,12.72,251931.5,8.57,10.0
10.71,21.4,158962.59,1.34,10.0
8.91,1.01,2087.99,0.94,10.0
182.44,2.11,2812.7,17.27,10.0
233.28,15.81,11757.58,65.74,10.0
150.93,6.03,110987.84,12.93,10.0
68.75,12.83,252095.08,8.61,10.0
10.81,21.58,158991.79,1.2,10.0
9.04,1.03,2133.41,0.94,10.0
20.49,1.26,887.27,4.71,10.0
282.24,2.14,5069.72,13.34,10.0
185.97,2.15,2900.71,17.35,10.0
237.71,16.33,12179.82,66.96,10.0
152.8,6.06,111243.15,13.02,10.0
69.21,12.94,252280.72,8.73,10.0
10.88,21.75,159043.85,1.18,10.0
23.73,2.74,1172.45,4.6,10.0
289.79,2.18,5205.86,13.74,10.0
187.7,2.2,2934.0,17.37,10.0
241.29,16.7,12401.85,67.35,10.0
154.12,6.08,111352.94,13.09,10.0
69.71,13.01,252440.97,8.75,10.0
273.32,5.91,13339.18,16.49,10.0
24.83,3.19,1449.45,4.63,10.0
296.31,2.2,5464.13,14.05,10.0
189.02,2.22,2978.35,18.64,10.0
244.75,17.0,12912.27,67.69,10.0
319.19,7.55,17596.06,15.7,10.0
25.37,3.22,1482.01,4.76,10.0
302.5,2.27,5627.94,14.17,10.0
190.22,2.27,3011.22,18.68,10.0
330.77,7.82,19243.64,16.42,10.0
25.52,3.23,1497.92,4.79,10.0
304.68,2.29,5713.47,14.17,10.0
190.6,2.27,3026.6,18.68,10.0
346.68,8.37,20833.85,17.37,10.0
25.66,3.23,1514.01,4.81,10.0
362.01,8.79,22101.97,17.94,10.0
25.84,3.23,1528.95,4.82,10.0
373.38,9.04,23111.95,18.56,10.0
26.03,3.24,1543.63,4.85,10.0
381.19,9.22,23964.59,19.27,10.0
71.92,3.99,2160.58,17.57,10.0
191.68,9.96,8418.44,66.05,10.0
88.98,6.41,3388.03,22.14,10.0
10.28,0.25,1409.73,1.19,10.0
200.06,10.81,9414.6,69.62,10.0
91.92,6.85,3695.53,22.98,10.0
3.55,0.03,541.98,0.5,10.0
14.61,0.39,2595.98,1.77,10.0
204.22,11.01,9772.06,71.27,10.0
93.15,7.04,3779.95,23.67,10.0
3.72,0.04,564.58,0.51,10.0
0.54,0.03,238.89,0.25,10.0
15.24,0.42,3061.91,1.84,10.0
207.0,11.3,10073.44,72.24,10.0
94.04,7.12,3850.64,23.91,10.0
3.76,0.04,574.72,0.51,10.0
0.57,0.03,249.05,0.25,10.0
15.71,0.42,3378.94,1.92,10.0
209.23,11.43,10308.89,72.96,10.0
94.85,7.21,3903.21,24.19,10.0
3.79,0.04,581.08,0.51,10.0
0.6,0.03,255.13,0.25,10.0
16.18,0.42,3593.41,1.96,10.0
211.0,11.52,10467.94,73.41,10.0
95.6,7.28,3948.64,24.36,10.0
3.81,0.04,585.19,0.51,10.0
67.91,2.62,1602.45,22.71,10.0
16.54,0.42,3805.02,2.04,10.0
212.56,11.61,10661.65,73.95,10.0
96.18,7.32,4002.37,24.47,10.0
70.43,2.66,1764.37,22.93,10.0
16.87,0.42,3765.51,2.05,10.0
71.31,2.7,1805.06,23.05,10.0
16.99,0.43,3818.9,2.06,10.0
214.97,11.75,10914.0,74.46,10.0
71.97,2.74,1818.21,23.15,10.0
17.33,0.43,4000.73,2.07,10.0
215.57,11.79,10983.91,74.7,10.0
72.51,2.79,1836.4,23.18,10.0
18.25,0.43,4772.25,2.2,10.0
216.31,11.86,11041.09,74.8,10.0
73.06,2.79,1853.92,23.25,10.0
18.99,0.45,5191.61,2.35,10.0
216.98,11.93,11101.27,75.03,10.0
73.32,2.79,1864.53,23.34,10.0
221.75,11.67,10479.82,73.45,10.0
240.04,13.35,11926.15,77.95,10.0
252.48,14.86,13215.0,81.58,10.0
11.65,0.85,17133.02,1.63,10.0
260.6,15.77,13967.42,84.07,10.0
108.37,1.93,2533.78,70.81,10.0
18.52,1.72,17839.26,2.45,10.0
265.82,16.29,14229.24,84.93,10.0
127.29,2.81,3399.42,76.38,10.0
21.22,2.34,18087.81,2.73,10.0
269.46,16.6,14519.32,86.47,10.0
133.06,2.99,3651.46,77.33,10.0
21.77,2.49,18170.44,2.84,10.0
272.68,16.92,14721.21,87.17,10.0
135.86,3.11,3879.67,78.06,10.0
22.05,2.58,18231.17,3.01,10.0
274.42,17.1,14855.98,88.32,10.0
97.23,7.62,4483.75,19.7,10.0
143.86,3.48,4514.92,80.28,10.0
281.84,17.84,15438.09,90.68,10.0
98.26,7.7,4552.81,19.8,10.0
144.61,3.5,4547.89,80.28,10.0
282.55,17.92,15490.98,91.03,10.0
99.68,7.83,4621.62,19.88,10.0
145.65,3.51,4588.57,80.34,10.0
100.6,7.9,4664.8,20.2,10.0
146.67,3.54,4628.1,80.52,10.0
101.53,8.01,4712.81,20.37,10.0
102.59,8.11,4768.84,20.48,10.0
103.51,8.19,4817.65,20.75,10.0
104.27,8.27,4853.77,20.99,10.0
105.21,8.33,4890.28,21.09,10.0
105.76,8.4,4919.88,21.22,10.0
106.22,8.47,4947.29,21.36,10.0
106.55,8.56,4970.48,21.49,10.0
283.61,3.41,6170.1,19.02,10.0
365.01,5.37,8530.36,24.3,10.0
393.93,6.09,9830.59,26.39,10.0
398.14,6.14,10061.89,26.48,10.0
400.82,6.22,10193.11,26.75,10.0
402.56,6.25,10289.61,26.85,10.0
404.02,6.25,10377.38,27.01,10.0
405.23,6.24,10453.04,27.15,10.0
406.9,6.27,10526.62,27.39,10.0
1141.88,13.33,6875.82,83.71,10.0
7874.19,434.2,171585.31,1258.82,10.0
13.18,0.24,139.17,0.76,10.0
69.27,1.61,571.69,5.65,10.0
53.89,1.06,605.06,4.55,10.0
151.86,154.48,3283.3,74.84,10.0
1900.83,150.15,95486.77,114.73,10.0
1157.95,30.55,26429.3,64.1,10.0
16341.24,210.82,335236.22,850.67,10.0
186.03,5.85,3039.56,17.45,10.0
376.69,17.32,12824.13,16.91,10.0
4.39,0.66,467.46,0.55,10.0
348.39,5.37,7460.92,25.41,10.0
85.99,3.61,1656.98,9.3,10.0
401.95,3.73,8365.44,9.76,10.0
143.38,1.71,1956.85,10.7,10.0
223.26,8.33,8934.62,9.43,10.0
2862.68,40.83,54767.37,122.54,10.0
50.48,1.39,1259.62,3.69,10.0
535.72,1.68,4193.41,30.83,10.0
79.99,0.84,1389.88,6.12,10.0
884.17,10.02,17740.18,76.86,10.0
251.15,4.99,6266.88,13.92,10.0
76.93,1.81,4936.62,3.88,10.0
844.26,11.3,16247.71,59.81,10.0
111.98,1.2,2058.69,4.46,10.0
29.26,1.06,984.22,7.98,10.0
13.65,0.24,333.15,0.91,10.0
326.48,62.21,12315.18,92.88,10.0
117.36,5.32,2645.11,7.43,10.0
13.54,1.81,959.44,1.17,10.0
21.63,1.47,1544.94,2.11,10.0
46.04,0.46,917.76,3.57,10.0
357.65,4.83,7647.16,11.59,10.0
71.58,0.89,1353.37,3.18,10.0
2.42,0.0,51.49,0.54,10.0
658.54,24.42,19054.87,44.9,10.0
8108.95,161.39,96326.78,594.73,10.0
201.59,3.36,7626.16,8.99,10.0
39.59,1.58,996.19,3.35,10.0
108.44,3.02,2260.88,5.55,10.0
233.38,4.42,6510.36,11.01,10.0
5.69,0.42,300.21,0.44,10.0
21.95,0.28,380.68,1.54,10.0
672.27,14.73,14988.66,46.45,10.0
167.54,0.65,1256.45,13.73,10.0
63.1,2.98,1224.26,16.24,10.0
1802.84,33.99,22851.36,117.0,10.0
111.62,5.69,2081.55,9.54,10.0
89.96,2.9,2103.93,40.43,10.0
71.29,0.78,1311.53,2.65,10.0
25.3,0.88,680.84,1.17,10.0
9.3,0.67,452.0,1.16,10.0
13.22,0.34,183.17,1.96,10.0
8406.42,477.15,205394.17,1242.36,10.0
158.73,160.33,3602.23,78.03,10.0
2163.19,177.51,129878.63,121.33,10.0
4086.18,61.21,56265.88,281.96,10.0
1303.73,36.28,36863.43,66.94,10.0
4.87,0.67,543.41,0.64,10.0
197.83,6.1,3570.78,17.32,10.0
440.07,19.97,18887.89,17.94,15.0
17213.83,231.37,390822.22,903.52,15.0
363.65,5.94,8733.62,26.3,15.0
93.21,3.86,2042.98,9.93,15.0
482.19,4.44,11265.01,10.83,15.0
148.43,1.8,2246.08,10.04,15.0
261.8,9.92,11373.92,10.55,15.0
54.05,1.51,1471.93,3.95,15.0
550.01,1.84,4823.34,30.27,15.0
90.72,0.98,1783.13,6.56,15.0
968.5,11.3,21853.67,82.16,15.0
294.25,5.85,7974.36,14.97,15.0
880.72,12.19,18828.68,60.83,15.0
117.02,1.25,2263.17,4.71,15.0
24.0,1.59,1806.06,2.39,15.0
15.61,0.29,412.51,0.96,15.0
78.22,1.85,5249.11,4.03,15.0
123.47,5.77,3047.0,7.56,15.0
366.86,65.98,14407.24,96.37,15.0
78.0,0.96,1570.37,3.26,15.0
387.34,5.5,8955.07,12.7,15.0
1146.61,25.09,12589.37,112.98,15.0
62.6,2.02,1332.12,5.28,15.0
355.95,4.83,5077.53,21.76,15.0
27.93,1.04,509.34,2.95,15.0
95.76,5.87,2253.37,22.82,15.0
13.5,0.41,338.87,0.69,15.0
1941.99,37.57,28144.27,124.09,15.0
